10359,1334,6,,NAN
10415,1334,7,,NAN
10479,1334,8,,NAN
10545,1334,9,,NAN
10685,1423,0,,NAN
10801,1443,0,0.6749143557801693,FINITE
10865,1443,1,,NAN
11087,1483,0,0.5757960550414147,FINITE
11207,1483,1,,NAN
11349,1483,2,,NAN
11387,1483,3,,NAN
11522,1483,4,,NAN
11657,1483,5,,NAN
11801,1483,6,,NAN
11942,1483,7,,NAN
12094,1483,8,,NAN
13875,1844,7,,NAN
13940,1844,8,,NAN
13995,1844,9,,NAN
14031,1930,0,,NAN
14077,1934,0,,NAN
14126,1938,0,0.28843111524753584,FINITE
14167,1938,1,,NAN
14208,1938,2,,NAN
14244,1938,3,,NAN
14287,1938,4,,NAN
14335,1938,5,,NAN
14371,1938,6,,NAN
14427,1938,7,,NAN
14487,1938,8,,NAN
14530,1938,9,,NAN
14567,2025,0,,NAN
14602,2030,0,,NAN
14667,2038,0,0.4339403643612486,FINITE
16589,2337,1,,NAN
16695,2337,2,,NAN
16813,2337,3,,NAN
16920,2337,4,,NAN
17044,2337,5,,NAN
17155,2337,6,,NAN
17305,2337,7,,NAN
17433,2337,8,,NAN
17541,2337,9,,NAN
17624,2501,0,,NAN
17669,2525,0,,NAN
17710,2541,0,,NAN
17752,2553,0,0.00700899463853458,FINITE
17794,2562,0,0.3953309753304675,FINITE
17832,2562,1,,NAN
17881,2562,2,,NAN
17929,2562,3,,NAN
17974,2562,4,,NAN
18022,2562,5,,NAN
18089,2562,6,,NAN
18138,2562,7,,NAN
18205,2562,8,,NAN
18207,2630,0,0,FINITE
18227,2637,0,,NAN
18254,2640,0,0.2625605728745386,FINITE
18280,2640,1,,NAN
18299,2640,2,,NAN
18322,2640,3,,NAN
18341,2640,4,,NAN
18369,2640,5,,NAN
18400,2640,6,,NAN
21179,3205,0,0.023897241450803436,FINITE
21355,3205,1,,NAN
21437,3205,2,,NAN
21509,3205,3,,NAN
21687,3361,3,,NAN
21764,3361,4,,NAN
21845,3361,5,,NAN
21878,3176,4,,NAN
21925,3361,6,,NAN
22000,3361,7,,NAN
22067,3361,8,,NAN
22089,3176,5,,NAN
22160,3361,9,,NAN
22233,3450,0,,NAN
22285,3176,6,,NAN
22316,3460,0,0,FINITE
22564,3235,9,,NAN
22731,3563,0,,NAN
22795,3600,0,0,FINITE
22861,3611,0,0.003063333434434146,FINITE
22987,3624,0,0.3903481734016081,FINITE
23120,3624,1,0.40814633594996697,FINITE
23256,3624,2,0.4157275578827178,FINITE
23706,3684,4,,NAN
23884,3574,7,,NAN
23893,3684,5,,NAN
23980,3574,8,,NAN
24021,3684,6,,NAN
24078,3684,7,,NAN
24079,3574,9,,NAN
237,35,3,0.0394295407554017,FINITE
1268,163,3,0.0010211186473954067,FINITE
1373,163,4,0.0012253413765744275,FINITE
1434,184,2,0.00034037371604851946,FINITE
1591,184,3,0.0002552802870363896,FINITE
1720,175,5,0.00133837597661921,FINITE
2099,239,3,0.002994006781712071,FINITE
2197,239,4,0.0025994296549987682,FINITE
2290,239,5,0.0021661913791656403,FINITE
2380,239,6,0.002002609917591343,FINITE
2492,214,8,0.0016652300589897107,FINITE
2626,214,9,0.0017029302824197907,FINITE
2856,375,0,0.028222015412557054,FINITE
2977,375,1,0.02265121362058315,FINITE
3144,344,4,,NAN
3238,344,5,,NAN
3333,344,6,,NAN
3437,344,7,,NAN
3511,344,8,,NAN
3671,470,0,0,FINITE
3778,470,1,0,FINITE
3916,532,0,0.04461080872533586,FINITE
4532,572,4,0.026156499820162958,FINITE
4626,572,5,0.02498413380520283,FINITE
4699,572,6,0.025829328688231543,FINITE
4770,572,7,0.025808375904947944,FINITE
4842,572,8,0.02483860211868809,FINITE
4869,613,4,0.02694131741750269,FINITE
4945,613,5,0.025762089189477793,FINITE
5015,613,6,0.025960197116685825,FINITE
5085,613,7,0.02656065838730106,FINITE
5176,609,8,,NAN
5263,609,9,,NAN
5325,692,0,,NAN
5401,711,0,0.018515400481252872,FINITE
5482,711,1,0.019510161366374245,FINITE
5558,711,2,0.02019949530212108,FINITE
5625,711,3,0.021054610189070677,FINITE
5699,711,4,,NAN
6398,810,3,0.023721110121172784,FINITE
6466,810,4,0.024015577391589344,FINITE
6548,810,5,0.025981070627644584,FINITE
6618,810,6,,NAN
6704,810,7,,NAN
6774,810,8,,NAN
6843,810,9,,NAN
6940,894,0,0.027012183814638546,FINITE
7018,894,1,0.028127514940671748,FINITE
7088,894,2,0.02872969330727726,FINITE
7168,878,4,,NAN
7257,878,5,,NAN
7335,878,6,,NAN
7401,878,7,,NAN
7477,878,8,,NAN
7563,878,9,,NAN
7635,1027,0,0.018567730528634283,FINITE
7715,1027,1,0.02116316433949784,FINITE
7795,1027,2,,NAN
7869,1027,3,,NAN
7952,1027,4,,NAN
8052,1072,0,0.04230126805611712,FINITE
8157,1072,1,0.03296061145301824,FINITE
8280,1072,2,0.028128097779969424,FINITE
8414,1072,3,0.025552092382137282,FINITE
8556,1072,4,0.024568037854363574,FINITE
8720,1072,5,0.024097020635428897,FINITE
8877,1072,6,0.024253652897975535,FINITE
9913,1281,3,0.0350532815840148,FINITE
9960,1281,4,0.035278020611159464,FINITE
10014,1281,5,0.03521069878474505,FINITE
10072,1281,6,,NAN
10124,1281,7,,NAN
10169,1331,1,,NAN
10271,1331,2,,NAN
10369,1331,3,,NAN
10467,1331,4,,NAN
10560,1331,5,,NAN
10635,1331,6,,NAN
10707,1331,7,,NAN
10774,1331,8,,NAN
10856,1331,9,,NAN
10971,1470,0,,NAN
11090,1464,0,1.5703033320785824,FINITE
11420,1464,1,,NAN
11720,1464,2,,NAN
11935,1464,3,,NAN
12177,1464,4,,NAN
13876,1852,8,,NAN
13913,1852,9,,NAN
13959,1923,0,,NAN
13991,1925,0,0.021853517474705774,FINITE
14027,1925,1,,NAN
14070,1925,2,,NAN
14105,1925,3,,NAN
14146,1925,4,,NAN
14179,1925,5,,NAN
14212,1925,6,,NAN
14248,1925,7,,NAN
14282,1925,8,,NAN
14330,1925,9,,NAN
14410,1991,0,0.5425290918716286,FINITE
14493,1991,1,0.5865727124580011,FINITE
14573,1991,2,,NAN
14662,1991,3,,NAN
14745,1991,4,,NAN
16616,2338,0,0.9909870505257394,FINITE
16840,2338,1,,NAN
17135,2338,2,,NAN
17415,2338,3,,NAN
17608,2338,4,,NAN
17812,2338,5,,NAN
18084,2338,6,,NAN
18208,2631,0,0.03581545964710879,FINITE
